,ds,y,avg_temp,precip_accum,swe,hist_avg_y
10227,2018-01-01,12.4,22.0,7.1,6.1,6.43774193548387
10228,2018-01-02,12.5,13.0,7.1,6.1,6.50225806451613
10229,2018-01-03,11.9,26.0,7.1,6.1,6.673225806451614
10230,2018-01-04,9.4,26.0,7.1,6.1,6.738387096774196
10231,2018-01-05,7.66,30.0,7.1,6.1,6.955806451612904
10232,2018-01-06,6.33,28.0,7.1,6.1,6.699032258064517
10233,2018-01-07,3.69,20.0,7.2,6.2,6.110322580645163
10234,2018-01-08,3.05,33.0,7.3,6.2,5.82193548387097
10235,2018-01-09,3.32,34.0,7.3,6.3,5.57774193548387
10236,2018-01-10,3.14,25.0,7.3,6.3,5.306451612903225
10237,2018-01-11,2.69,11.0,7.4,6.5,5.2683870967741955
10238,2018-01-12,2.26,18.0,7.5,6.5,5.232258064516129
10239,2018-01-13,2.83,19.0,7.9,6.9,5.1654838709677415
10240,2018-01-14,2.84,26.0,7.9,7.0,5.147419354838711
10241,2018-01-15,2.89,16.0,7.9,7.0,5.056451612903225
10242,2018-01-16,2.96,13.0,7.9,7.0,5.0367741935483865
10243,2018-01-17,2.89,19.0,7.9,7.0,4.975483870967741
10244,2018-01-18,2.83,27.0,7.9,7.0,4.791290322580646
10245,2018-01-19,2.81,35.0,7.9,7.0,4.731612903225807
10246,2018-01-20,2.84,30.0,7.9,7.0,4.719032258064518
10247,2018-01-21,2.85,11.0,8.0,7.1,4.551290322580646
10248,2018-01-22,2.56,7.0,9.0,8.1,4.547419354838711
10249,2018-01-23,2.53,11.0,9.1,8.1,4.535806451612903
10250,2018-01-24,2.73,22.0,9.1,8.2,4.578709677419356
10251,2018-01-25,2.65,28.0,9.1,8.2,4.540645161290323
10252,2018-01-26,2.61,10.0,9.1,8.2,4.409677419354839
10253,2018-01-27,2.68,13.0,9.2,8.3,4.40225806451613
10254,2018-01-28,2.74,19.0,9.3,8.3,4.382903225806452
10255,2018-01-29,2.82,27.0,9.3,8.4,4.338709677419355
10256,2018-01-30,2.92,33.0,9.3,8.4,4.33483870967742
10257,2018-01-31,2.91,29.0,9.3,8.4,4.319032258064516
10258,2018-02-01,2.99,25.0,9.3,8.4,4.593548387096775
10259,2018-02-02,2.96,28.0,9.4,8.5,4.564516129032259
10260,2018-02-03,2.97,26.0,9.5,8.5,4.433548387096775
10261,2018-02-04,3.0,28.0,9.6,8.6,4.330000000000002
10262,2018-02-05,4.0,23.0,9.6,8.7,4.29741935483871
10263,2018-02-06,3.93,16.0,10.3,9.4,4.199354838709678
10264,2018-02-07,3.16,20.0,10.3,9.6,4.207741935483873
10265,2018-02-08,3.17,25.0,10.4,9.6,4.251612903225807
10266,2018-02-09,3.17,28.0,10.5,9.7,4.272258064516128
10267,2018-02-10,3.19,14.0,10.5,9.7,4.29258064516129
10268,2018-02-11,3.21,8.0,10.8,10.1,4.220645161290323
10269,2018-02-12,3.23,18.0,10.9,10.2,4.162903225806451
10270,2018-02-13,2.94,23.0,11.0,10.2,4.158064516129032
10271,2018-02-14,2.81,26.0,11.0,10.2,4.1329032258064515
10272,2018-02-15,2.74,18.0,11.0,10.3,4.087096774193548
10273,2018-02-16,2.68,16.0,11.1,10.4,4.080322580645161
10274,2018-02-17,2.76,22.0,11.1,10.5,4.080967741935484
10275,2018-02-18,2.86,30.0,11.3,10.5,4.10516129032258
10276,2018-02-19,2.97,21.0,11.3,10.5,4.039354838709677
10277,2018-02-20,2.86,2.0,11.4,10.6,4.045806451612902
10278,2018-02-21,2.8,8.0,11.4,10.7,4.059354838709678
10279,2018-02-22,2.87,12.0,11.4,10.7,4.023870967741936
10280,2018-02-23,3.1,11.0,11.6,10.8,4.106129032258065
10281,2018-02-24,3.1,4.0,11.6,10.8,4.148064516129033
10282,2018-02-25,3.11,7.0,11.6,10.8,4.1325806451612905
10283,2018-02-26,3.18,23.0,11.8,10.9,4.089677419354839
10284,2018-02-27,3.22,23.0,11.8,10.9,3.97483870967742
10285,2018-02-28,3.22,17.0,11.8,10.9,4.05516129032258
10286,2018-03-01,3.29,23.0,11.8,10.9,4.151290322580646
10287,2018-03-02,3.24,30.0,11.8,10.9,4.402903225806452
10288,2018-03-03,3.16,34.0,11.8,11.0,4.492258064516129
10289,2018-03-04,3.23,22.0,11.8,11.0,4.466774193548387
10290,2018-03-05,3.3,6.0,11.8,11.0,4.420645161290325
10291,2018-03-06,3.34,12.0,11.8,11.1,4.5125806451612895
10292,2018-03-07,3.45,22.0,11.9,11.1,4.402903225806451
10293,2018-03-08,3.93,28.0,11.9,11.1,4.348064516129031
10294,2018-03-09,5.16,28.0,11.9,11.2,4.2777419354838715
10295,2018-03-10,5.86,20.0,12.0,11.2,4.127096774193549
10296,2018-03-11,5.21,22.0,12.4,11.5,3.9219354838709677
10297,2018-03-12,4.87,26.0,12.4,11.6,3.911612903225807
10298,2018-03-13,4.65,27.0,12.4,11.6,3.855161290322581
10299,2018-03-14,4.35,33.0,12.5,11.6,3.738709677419355
10300,2018-03-15,3.41,30.0,12.5,11.6,3.7383870967741935
10301,2018-03-16,3.29,20.0,12.6,11.7,3.778064516129033
10302,2018-03-17,3.31,26.0,12.6,11.8,3.8283870967741933
10303,2018-03-18,3.41,21.0,12.6,11.8,4.034516129032259
10304,2018-03-19,4.0,15.0,12.7,11.9,4.14483870967742
10305,2018-03-20,4.3,17.0,12.8,11.9,4.203225806451612
10306,2018-03-21,4.9,29.0,12.9,12.1,4.32032258064516
10307,2018-03-22,7.01,37.0,12.9,12.1,4.529032258064516
10308,2018-03-23,6.76,31.0,12.9,12.1,4.933870967741935
10309,2018-03-24,6.77,30.0,13.5,12.6,4.881290322580645
10310,2018-03-25,5.8,32.0,13.5,12.7,4.887741935483872
10311,2018-03-26,5.2,26.0,13.5,12.7,4.870645161290321
10312,2018-03-27,5.22,21.0,13.5,12.7,4.956129032258064
10313,2018-03-28,5.21,19.0,13.6,12.7,5.087741935483871
10314,2018-03-29,5.2,20.0,13.7,12.9,5.127741935483871
10315,2018-03-30,5.19,29.0,13.8,13.0,5.1661290322580635
10316,2018-03-31,5.3,34.0,13.8,13.0,5.546451612903225
10317,2018-04-01,5.72,36.0,13.8,13.0,6.3112903225806445
10318,2018-04-02,6.28,35.0,13.9,13.1,6.440645161290323
10319,2018-04-03,6.94,19.0,14.0,13.1,6.47032258064516
10320,2018-04-04,7.59,30.0,14.0,13.1,6.311612903225806
10321,2018-04-05,7.75,31.0,14.1,13.2,6.159354838709677
10322,2018-04-06,8.52,31.0,14.2,13.2,6.095161290322581
10323,2018-04-07,9.01,33.0,14.9,13.9,6.276774193548386
10324,2018-04-08,12.1,27.0,15.8,14.7,6.82774193548387
10325,2018-04-09,12.2,24.0,16.4,15.4,7.1174193548387095
10326,2018-04-10,9.07,33.0,16.6,15.5,7.490645161290323
10327,2018-04-11,8.32,41.0,16.7,15.6,7.668387096774193
10328,2018-04-12,8.12,35.0,16.7,15.6,7.698709677419355
10329,2018-04-13,7.95,14.0,16.8,15.6,7.849032258064515
10330,2018-04-14,8.99,19.0,16.8,15.7,8.235483870967743
10331,2018-04-15,9.04,30.0,16.9,15.8,8.743548387096775
10332,2018-04-16,9.03,39.0,17.0,15.9,9.048387096774194
10333,2018-04-17,10.5,24.0,17.0,15.9,9.458709677419355
10334,2018-04-18,14.2,24.0,17.2,15.9,10.211935483870969
10335,2018-04-19,12.4,32.0,17.2,16.3,10.63741935483871
10336,2018-04-20,10.5,28.0,17.2,16.3,10.902580645161292
10337,2018-04-21,10.5,26.0,18.2,16.8,11.619032258064514
10338,2018-04-22,10.5,34.0,18.3,17.1,12.386129032258065
10339,2018-04-23,11.0,39.0,18.4,16.7,13.06967741935484
10340,2018-04-24,15.0,30.0,18.4,16.7,14.035806451612903
10341,2018-04-25,18.3,33.0,18.7,17.0,14.11967741935484
10342,2018-04-26,18.3,34.0,18.7,17.0,14.452580645161293
10343,2018-04-27,18.4,41.0,18.7,16.8,15.029032258064515
10344,2018-04-28,28.5,41.0,18.7,16.5,17.33225806451613
10345,2018-04-29,38.0,41.0,18.7,16.2,19.85483870967742
10346,2018-04-30,28.5,37.0,18.7,15.8,21.13225806451613
10347,2018-05-01,27.1,34.0,18.7,15.4,21.477419354838712
10348,2018-05-02,31.1,31.0,18.7,15.1,21.16451612903225
10349,2018-05-03,26.1,29.0,19.1,15.4,20.393548387096775
10350,2018-05-04,21.5,33.0,19.4,15.7,21.764516129032252
10351,2018-05-05,19.3,41.0,19.4,15.8,24.132258064516126
10352,2018-05-06,25.3,44.0,19.4,15.4,22.645161290322577
10353,2018-05-07,34.8,47.0,19.4,14.9,26.996774193548386
10354,2018-05-08,35.8,45.0,19.4,14.6,29.725806451612907
10355,2018-05-09,42.8,46.0,19.4,13.7,29.932258064516127
10356,2018-05-10,45.1,49.0,19.4,13.1,30.95161290322581
10357,2018-05-11,50.0,46.0,19.4,12.2,31.73870967741935
10358,2018-05-12,54.6,45.0,19.4,11.6,33.58387096774194
10359,2018-05-13,56.8,42.0,19.4,11.1,36.56774193548387
10360,2018-05-14,60.4,41.0,19.4,10.6,40.09677419354839
10361,2018-05-15,57.8,43.0,19.4,10.0,43.23548387096775
10362,2018-05-16,56.0,46.0,19.4,9.6,47.251612903225805
10363,2018-05-17,60.4,47.0,19.4,8.8,53.17741935483872
10364,2018-05-18,70.7,38.0,19.4,7.9,55.65161290322582
10365,2018-05-19,58.9,35.0,19.5,7.7,59.83870967741935
10366,2018-05-20,52.1,36.0,19.8,7.9,62.19677419354839
10367,2018-05-21,50.1,41.0,20.0,8.0,63.08064516129032
10368,2018-05-22,52.7,42.0,20.0,7.5,65.45161290322581
10369,2018-05-23,62.5,44.0,20.0,7.2,68.80000000000001
10370,2018-05-24,62.1,46.0,20.0,6.3,71.26774193548387
10371,2018-05-25,61.6,51.0,20.0,5.3,73.15806451612902
10372,2018-05-26,69.5,50.0,20.0,4.1,71.92258064516129
10373,2018-05-27,69.9,49.0,20.0,3.3,72.84516129032258
10374,2018-05-28,67.6,44.0,20.0,2.2,77.30967741935483
10375,2018-05-29,61.8,42.0,20.0,1.6,83.53870967741936
10376,2018-05-30,59.4,46.0,20.0,1.2,88.97741935483872
10377,2018-05-31,56.8,51.0,20.0,0.6,89.05161290322582
10378,2018-06-01,58.2,49.0,20.0,0.2,94.54193548387096
10379,2018-06-02,52.8,47.0,20.0,0.0,99.19999999999999
10380,2018-06-03,44.2,44.0,20.0,0.0,103.3
10381,2018-06-04,55.5,48.0,20.3,0.0,106.57419354838709
10382,2018-06-05,56.1,54.0,20.3,0.0,111.74516129032257
10383,2018-06-06,53.4,54.0,20.3,0.0,115.6258064516129
10384,2018-06-07,51.8,53.0,20.3,0.0,119.50967741935484
10385,2018-06-08,49.6,54.0,20.3,0.0,120.92258064516129
10386,2018-06-09,45.4,55.0,20.3,0.0,122.08387096774193
10387,2018-06-10,47.3,55.0,20.3,0.0,121.28064516129034
10388,2018-06-11,45.4,52.0,20.3,0.0,120.99032258064517
10389,2018-06-12,39.8,54.0,20.3,0.0,124.86774193548388
10390,2018-06-13,36.2,56.0,20.3,0.0,123.11612903225806
10391,2018-06-14,35.3,55.0,20.3,0.0,122.90967741935485
10392,2018-06-15,32.5,54.0,20.3,0.0,120.18709677419355
10393,2018-06-16,32.1,51.0,20.3,0.0,120.2258064516129
10394,2018-06-17,32.3,46.0,20.4,0.0,126.78709677419356
10395,2018-06-18,33.9,51.0,20.8,0.0,130.86451612903224
10396,2018-06-19,34.4,51.0,20.8,0.0,125.95483870967742
10397,2018-06-20,28.1,49.0,20.8,0.0,126.21935483870966
10398,2018-06-21,27.2,55.0,20.8,0.0,128.42580645161289
10399,2018-06-22,22.1,50.0,20.8,0.0,127.28709677419354
10400,2018-06-23,21.3,51.0,20.8,0.0,125.26774193548388
10401,2018-06-24,25.2,44.0,20.8,0.0,120.08064516129032
10402,2018-06-25,23.9,50.0,20.8,0.0,115.52580645161291
10403,2018-06-26,19.5,59.0,20.8,0.0,112.11935483870968
10404,2018-06-27,18.3,60.0,20.8,0.0,110.20322580645161
10405,2018-06-28,18.6,60.0,20.8,0.0,106.68709677419355
10406,2018-06-29,33.0,57.0,20.8,0.0,104.95483870967742
10407,2018-06-30,40.4,51.0,20.8,0.0,105.2709677419355
10408,2018-07-01,44.5,52.0,20.8,0.0,107.80645161290323
10409,2018-07-02,45.3,56.0,20.8,0.0,103.60000000000001
10410,2018-07-03,41.3,54.0,20.8,0.0,102.7258064516129
10411,2018-07-04,40.4,54.0,20.8,0.0,99.29354838709678
10412,2018-07-05,40.3,49.0,20.8,0.0,94.05161290322582
10413,2018-07-06,39.5,54.0,20.9,0.0,91.24516129032257
10414,2018-07-07,34.0,57.0,20.9,0.0,90.02580645161291
10415,2018-07-08,31.9,53.0,20.9,0.0,93.51935483870967
10416,2018-07-09,39.9,58.0,20.9,0.0,94.2290322580645
10417,2018-07-10,41.3,58.0,20.9,0.0,93.2
10418,2018-07-11,35.5,56.0,20.9,0.0,94.40322580645162
10419,2018-07-12,30.4,50.0,20.9,0.0,94.03548387096775
10420,2018-07-13,33.1,52.0,21.1,0.0,88.44838709677418
10421,2018-07-14,39.2,58.0,21.1,0.0,83.45806451612903
10422,2018-07-15,25.0,49.0,21.1,0.0,77.65161290322581
10423,2018-07-16,38.8,52.0,21.6,0.0,73.76451612903227
10424,2018-07-17,50.1,55.0,21.6,0.0,75.06774193548387
10425,2018-07-18,56.4,56.0,21.6,0.0,73.57096774193549
10426,2018-07-19,35.6,59.0,21.6,0.0,75.08709677419354
10427,2018-07-20,27.3,56.0,21.6,0.0,65.81290322580645
10428,2018-07-21,27.0,56.0,21.6,0.0,62.622580645161285
10429,2018-07-22,27.0,56.0,21.6,0.0,60.380645161290325
10430,2018-07-23,27.1,53.0,21.7,0.0,56.82258064516128
10431,2018-07-24,27.1,54.0,22.0,0.0,59.83548387096774
10432,2018-07-25,26.3,54.0,22.0,0.0,61.73548387096774
10433,2018-07-26,23.1,53.0,22.0,0.0,61.12580645161291
10434,2018-07-27,23.3,52.0,22.0,0.0,56.267741935483876
10435,2018-07-28,21.8,51.0,22.0,0.0,53.94193548387097
10436,2018-07-29,21.3,53.0,22.2,0.0,57.15806451612904
10437,2018-07-30,21.6,49.0,22.2,0.0,57.70967741935484
10438,2018-07-31,19.5,51.0,22.2,0.0,55.79354838709677
10439,2018-08-01,17.3,52.0,22.2,0.0,54.319354870967736
10440,2018-08-02,18.2,55.0,22.2,0.0,54.30000003225806
10441,2018-08-03,18.1,47.0,22.2,0.0,54.109677451612896
10442,2018-08-04,20.2,53.0,22.3,0.0,50.883871
10443,2018-08-05,21.1,53.0,22.3,0.0,48.55161293548387
10444,2018-08-06,20.4,54.0,22.4,0.0,46.19677422580645
10445,2018-08-07,18.9,53.0,22.4,0.0,44.88709680645161
10446,2018-08-08,15.1,53.0,22.4,0.0,42.2
10447,2018-08-09,15.0,52.0,22.4,0.0,39.993548322580644
10448,2018-08-10,15.0,49.0,22.4,0.0,37.49032261290323
10449,2018-08-11,15.4,55.0,22.9,0.0,37.67096780645162
10450,2018-08-12,15.6,55.0,22.9,0.0,36.374193580645155
10451,2018-08-13,15.6,55.0,22.9,0.0,35.561290387096776
10452,2018-08-14,16.1,52.0,22.9,0.0,35.622580677419364
10453,2018-08-15,16.4,54.0,22.9,0.0,33.409677419354836
10454,2018-08-16,11.5,52.0,22.9,0.0,31.877419322580643
10455,2018-08-17,10.3,52.0,23.0,0.0,32.487096838709675
10456,2018-08-18,9.96,48.0,23.0,0.0,32.30516132258065
10457,2018-08-19,9.71,43.0,23.1,0.0,32.52935483870968
10458,2018-08-20,10.9,51.0,23.1,0.0,31.338709677419356
10459,2018-08-21,11.1,45.0,23.1,0.0,28.716129032258063
10460,2018-08-22,17.2,47.0,23.4,0.0,29.016129032258064
10461,2018-08-23,23.1,48.0,23.5,0.0,29.99354835483871
10462,2018-08-24,22.9,51.0,23.5,0.0,31.8419354516129
10463,2018-08-25,20.1,53.0,23.5,0.0,30.516129064516136
10464,2018-08-26,17.2,51.0,23.5,0.0,30.729032290322582
10465,2018-08-27,16.1,50.0,23.7,0.0,30.274193580645164
10466,2018-08-28,14.3,51.0,23.7,0.0,30.203225806451613
10467,2018-08-29,10.5,52.0,23.7,0.0,29.964516161290323
10468,2018-08-30,9.46,55.0,23.7,0.0,29.163225806451614
10469,2018-08-31,9.73,49.0,23.7,0.0,28.833225806451615
10470,2018-09-01,12.3,47.0,23.7,0.0,28.232258096774192
10471,2018-09-02,13.7,46.0,23.7,0.0,27.961290290322584
10472,2018-09-03,12.9,45.0,23.8,0.0,27.43548387096774
10473,2018-09-04,13.0,46.0,23.8,0.0,26.293548387096767
10474,2018-09-05,13.2,42.0,23.8,0.0,25.870967741935488
10475,2018-09-06,14.5,45.0,24.2,0.0,25.254838741935483
10476,2018-09-07,15.9,46.0,24.2,0.0,25.94193551612904
10477,2018-09-08,14.5,50.0,24.2,0.0,26.04193551612903
10478,2018-09-09,9.89,50.0,24.2,0.0,25.30612906451613
10479,2018-09-10,9.93,52.0,24.2,0.0,25.3719354516129
10480,2018-09-11,8.69,51.0,24.2,0.0,25.19000000000001
10481,2018-09-12,8.87,53.0,24.2,0.0,26.910967741935483
10482,2018-09-13,8.99,54.0,24.2,0.0,28.383548387096774
10483,2018-09-14,11.0,53.0,24.2,0.0,27.261290322580646
10484,2018-09-15,11.6,55.0,24.2,0.0,24.525806451612905
10485,2018-09-16,11.4,55.0,24.2,0.0,23.96774193548387
10486,2018-09-17,10.9,55.0,24.2,0.0,23.696774193548386
10487,2018-09-18,10.9,55.0,24.2,0.0,23.9258064516129
10488,2018-09-19,10.7,49.0,24.2,0.0,23.05161290322581
10489,2018-09-20,9.39,45.0,24.2,0.0,21.919032258064515
10490,2018-09-21,9.68,46.0,24.2,0.0,21.505806451612905
10491,2018-09-22,10.2,49.0,24.2,0.0,21.74193548387097
10492,2018-09-23,10.3,49.0,24.2,0.0,21.85161290322581
10493,2018-09-24,10.1,44.0,24.2,0.0,21.08387096774194
10494,2018-09-25,10.4,37.0,24.2,0.0,20.351612903225806
10495,2018-09-26,11.1,41.0,24.2,0.0,20.077419354838714
10496,2018-09-27,10.2,45.0,24.2,0.0,19.129032258064516
10497,2018-09-28,7.77,47.0,24.2,0.0,18.45709677419355
10498,2018-09-29,5.81,50.0,24.2,0.0,18.421612903225807
10499,2018-09-30,5.92,49.0,24.2,0.0,19.033870967741937
10500,2018-10-01,5.83,45.0,0.0,0.0,19.707741935483874
10501,2018-10-02,5.98,46.0,0.0,0.0,19.70516129032258
10502,2018-10-03,7.49,47.0,0.0,0.0,20.093870967741935
10503,2018-10-04,11.9,39.0,0.0,0.0,20.10258064516129
10504,2018-10-05,14.6,39.0,0.1,0.0,19.23032258064516
10505,2018-10-06,14.5,31.0,0.1,0.0,19.219354838709677
10506,2018-10-07,14.6,33.0,0.1,0.0,19.616129032258065
10507,2018-10-08,12.4,29.0,0.7,0.6,19.24064516129032
10508,2018-10-09,11.4,27.0,1.7,1.4,18.48935483870968
10509,2018-10-10,12.9,26.0,1.8,1.5,18.521612903225808
10510,2018-10-11,13.8,29.0,2.1,1.7,18.652258064516126
10511,2018-10-12,9.73,29.0,2.3,1.9,19.06870967741936
10512,2018-10-13,8.93,32.0,2.3,1.9,19.436451612903223
10513,2018-10-14,10.2,17.0,2.3,1.9,18.91935483870968
10514,2018-10-15,14.1,13.0,2.5,2.0,18.85806451612903
10515,2018-10-16,15.2,26.0,2.6,2.1,18.480645161290326
10516,2018-10-17,16.8,26.0,2.6,2.1,18.532258064516125
10517,2018-10-18,14.2,31.0,2.6,2.1,18.319354838709682
10518,2018-10-19,11.3,31.0,2.8,2.3,18.232258064516127
10519,2018-10-20,12.2,36.0,2.8,2.3,18.196774193548393
10520,2018-10-21,11.3,37.0,2.8,2.3,17.861290322580643
10521,2018-10-22,10.8,37.0,2.8,2.3,17.03548387096774
10522,2018-10-23,10.8,35.0,2.8,2.3,16.419354806451615
10523,2018-10-24,10.8,32.0,2.9,2.4,16.57161290322581
10524,2018-10-25,10.8,31.0,2.9,2.4,16.496774193548386
10525,2018-10-26,10.8,32.0,2.9,2.4,16.267741935483873
10526,2018-10-27,10.8,38.0,2.9,2.4,16.103225806451615
10527,2018-10-28,10.8,41.0,2.9,2.4,15.916129032258064
10528,2018-10-29,10.9,42.0,2.9,2.4,15.958064516129033
10529,2018-10-30,11.1,26.0,2.9,2.4,15.597741935483871
10530,2018-10-31,12.4,20.0,3.3,2.8,15.53548387096774
10531,2018-11-01,15.7,22.0,3.3,2.8,15.535483870967743
10532,2018-11-02,16.7,29.0,3.4,2.9,15.119354838709675
10533,2018-11-03,17.9,21.0,3.6,3.3,14.596451612903225
10534,2018-11-04,18.5,23.0,4.0,3.7,14.445806451612901
10535,2018-11-05,17.7,19.0,4.4,4.2,14.509677419354835
10536,2018-11-06,15.1,17.0,4.6,4.4,14.580645129032257
10537,2018-11-07,14.2,16.0,4.7,4.5,14.990322548387098
10538,2018-11-08,14.3,11.0,4.7,4.5,15.384516129032258
10539,2018-11-09,14.0,15.0,4.7,4.5,15.735483903225807
10540,2018-11-10,14.5,24.0,4.7,4.5,15.667741967741936
10541,2018-11-11,15.4,10.0,4.7,4.5,15.767741935483869
10542,2018-11-12,15.4,2.0,5.0,4.8,15.587096741935481
10543,2018-11-13,15.5,13.0,5.0,4.8,15.109677451612901
10544,2018-11-14,12.4,24.0,5.1,4.9,14.819032258064514
10545,2018-11-15,9.88,26.0,5.1,4.9,13.853225806451613
10546,2018-11-16,10.5,29.0,5.1,4.9,13.649677419354836
10547,2018-11-17,11.2,25.0,5.1,4.9,13.364516129032259
10548,2018-11-18,12.8,16.0,5.2,5.0,13.280645161290325
10549,2018-11-19,11.8,19.0,5.2,5.0,13.458064516129033
10550,2018-11-20,11.8,23.0,5.2,5.0,13.445161290322579
10551,2018-11-21,12.7,27.0,5.2,5.0,13.661290322580646
10552,2018-11-22,12.6,28.0,5.3,5.1,13.593548387096776
10553,2018-11-23,13.5,19.0,5.3,5.1,13.53225806451613
10554,2018-11-24,14.5,18.0,5.5,5.3,13.563870967741936
10555,2018-11-25,15.0,8.0,6.0,6.0,13.161290322580646
10556,2018-11-26,15.3,16.0,6.0,6.0,13.061290322580643
10557,2018-11-27,15.9,26.0,6.1,6.1,12.825806451612902
10558,2018-11-28,14.1,27.0,6.1,6.1,12.622580645161289
10559,2018-11-29,13.2,25.0,6.2,6.2,12.412903225806453
10560,2018-11-30,14.7,19.0,6.3,6.3,12.40967741935484
10561,2018-12-01,14.9,10.0,6.4,6.4,12.151612903225805
10562,2018-12-02,15.5,7.0,6.4,6.4,12.232258064516131
10563,2018-12-03,16.1,5.0,6.4,6.4,12.338709645161293
10564,2018-12-04,15.9,2.0,6.5,6.5,12.512903258064517
10565,2018-12-05,14.8,22.0,6.5,6.5,12.383870967741936
10566,2018-12-06,13.0,22.0,6.7,6.7,12.164516096774195
10567,2018-12-07,11.3,19.0,6.7,6.7,11.935483870967742
10568,2018-12-08,11.1,18.0,6.7,6.7,11.941935483870969
10569,2018-12-09,11.8,13.0,6.7,6.8,11.964516129032258
10570,2018-12-10,10.5,24.0,6.7,6.8,11.97741935483871
10571,2018-12-11,9.18,25.0,6.7,6.8,12.13483870967742
10572,2018-12-12,9.08,20.0,6.7,6.8,12.118709677419353
10573,2018-12-13,7.72,7.0,6.8,6.9,11.907096774193553
10574,2018-12-14,5.09,25.0,6.8,6.9,11.741612903225803
10575,2018-12-15,3.62,26.0,6.8,7.0,11.681290354838712
10576,2018-12-16,2.94,29.0,6.8,7.0,11.494838677419356
10577,2018-12-17,2.9,27.0,6.8,7.0,11.29677422580645
10578,2018-12-18,2.82,22.0,6.8,7.0,11.11161287096774
10579,2018-12-19,2.77,16.0,6.8,7.0,10.971290290322582
10580,2018-12-20,2.79,17.0,7.1,7.3,10.52870964516129
10581,2018-12-21,3.28,27.0,7.1,7.4,10.06935487096774
10582,2018-12-22,3.33,14.0,7.2,7.5,9.471935483870968
10583,2018-12-23,3.32,18.0,7.3,7.6,9.038709677419353
10584,2018-12-24,3.36,18.0,7.4,7.7,8.599032258064517
10585,2018-12-25,3.35,21.0,7.5,7.8,8.226129032258063
10586,2018-12-26,3.38,18.0,7.6,7.9,7.6977419354838705
10587,2018-12-27,3.36,6.0,7.6,7.9,7.0525806451612905
10588,2018-12-28,3.37,0.0,7.6,7.9,6.748709677419355
10589,2018-12-29,3.36,0.0,7.6,7.9,6.5674193548387105
10590,2018-12-30,3.35,15.0,7.6,7.9,6.378387096774192
10591,2018-12-31,3.39,2.0,7.7,8.0,6.437741935483871
10592,2019-01-01,4.1,3.0,7.8,8.1,6.43774193548387
10593,2019-01-02,4.84,9.0,7.8,8.1,6.50225806451613
10594,2019-01-03,4.84,17.0,7.9,8.2,6.673225806451614
10595,2019-01-04,4.58,28.0,7.9,8.2,6.738387096774196
10596,2019-01-05,4.37,33.0,7.9,8.3,6.955806451612904
10597,2019-01-06,4.31,24.0,7.9,8.3,6.699032258064517
10598,2019-01-07,4.04,17.0,8.0,8.4,6.110322580645163
10599,2019-01-08,3.69,22.0,8.2,8.6,5.82193548387097
10600,2019-01-09,3.87,32.0,8.2,8.6,5.57774193548387
10601,2019-01-10,4.07,29.0,8.2,8.6,5.306451612903225
10602,2019-01-11,4.08,20.0,8.5,8.9,5.2683870967741955
10603,2019-01-12,4.01,14.0,8.9,9.4,5.232258064516129
10604,2019-01-13,4.07,12.0,8.9,9.4,5.1654838709677415
10605,2019-01-14,3.27,14.0,9.0,9.4,5.147419354838711
10606,2019-01-15,3.24,22.0,9.0,9.4,5.056451612903225
10607,2019-01-16,3.19,22.0,9.0,9.5,5.0367741935483865
10608,2019-01-17,3.26,26.0,9.2,9.6,4.975483870967741
10609,2019-01-18,3.18,17.0,9.2,9.7,4.791290322580646
10610,2019-01-19,3.23,16.0,9.5,10.1,4.731612903225807
10611,2019-01-20,3.18,29.0,9.6,10.1,4.719032258064518
10612,2019-01-21,2.91,22.0,9.6,10.2,4.551290322580646
10613,2019-01-22,2.6,3.0,9.8,10.4,4.547419354838711
10614,2019-01-23,2.28,9.0,9.8,10.5,4.535806451612903
10615,2019-01-24,2.21,10.0,9.9,10.7,4.578709677419356
10616,2019-01-25,2.25,10.0,10.1,10.9,4.540645161290323
10617,2019-01-26,2.21,12.0,10.2,10.9,4.409677419354839
10618,2019-01-27,2.21,19.0,10.2,10.9,4.40225806451613
10619,2019-01-28,2.24,11.0,10.2,11.0,4.382903225806452
10620,2019-01-29,2.09,13.0,10.2,11.0,4.338709677419355
10621,2019-01-30,2.33,18.0,10.2,11.0,4.33483870967742
10622,2019-01-31,2.15,20.0,10.3,11.1,4.319032258064516
10623,2019-02-01,1.89,23.0,10.3,11.1,4.593548387096775
10624,2019-02-02,1.86,26.0,10.3,11.1,4.564516129032259
10625,2019-02-03,1.83,28.0,10.3,11.1,4.433548387096775
10626,2019-02-04,2.11,26.0,10.3,11.1,4.330000000000002
10627,2019-02-05,1.9,22.0,10.4,11.2,4.29741935483871
10628,2019-02-06,1.89,12.0,10.5,11.2,4.199354838709678
10629,2019-02-07,1.91,-4.0,10.7,11.4,4.207741935483873
10630,2019-02-08,1.98,14.0,10.7,11.5,4.251612903225807
10631,2019-02-09,1.93,18.0,10.9,11.5,4.272258064516128
10632,2019-02-10,1.95,17.0,10.9,11.5,4.29258064516129
10633,2019-02-11,1.95,10.0,10.9,11.5,4.220645161290323
10634,2019-02-12,1.96,15.0,10.9,11.5,4.162903225806451
10635,2019-02-13,2.0,26.0,10.9,11.6,4.158064516129032
10636,2019-02-14,1.97,27.0,11.1,11.8,4.1329032258064515
